file,0.00-1.00,1.00-2.00,2.00-3.00,3.00-4.00,4.00-5.00,5.00-6.00,6.00-7.00,7.00-8.00,8.00-9.00,9.00-10.00,10.00-(11.00),total_time
iperf3_result_20231019183839.txt,1.83Mbits/sec,1.96Mbits/sec,2.53Mbits/sec,10.0Mbits/sec,2.49Mbits/sec,2.29Mbits/sec,2.36Mbits/sec,2.24Mbits/sec,2.11Mbits/sec,2.13Mbits/sec,2.80Mbits/sec,10.05
iperf3_result_20231019180459.txt,38.2Mbits/sec,47.0Mbits/sec,49.2Mbits/sec,46.6Mbits/sec,49.4Mbits/sec,47.3Mbits/sec,47.9Mbits/sec,47.8Mbits/sec,46.8Mbits/sec,48.8Mbits/sec,29.3Mbits/sec,10.07
iperf3_result_20231019183829.txt,1.81Mbits/sec,2.05Mbits/sec,1.99Mbits/sec,4.05Mbits/sec,2.02Mbits/sec,2.04Mbits/sec,2.03Mbits/sec,1.99Mbits/sec,2.04Mbits/sec,2.04Mbits/sec,1.18Mbits/sec,10.08
iperf3_result_20231019180703.txt,4.55Mbits/sec,8.36Mbits/sec,12.2Mbits/sec,16.1Mbits/sec,19.9Mbits/sec,23.8Mbits/sec,29.2Mbits/sec,39.2Mbits/sec,44.4Mbits/sec,48.3Mbits/sec,45.0Mbits/sec,10.07
iperf3_result_20231019180918.txt,3.54Mbits/sec,3.93Mbits/sec,3.83Mbits/sec,3.88Mbits/sec,7.11Mbits/sec,3.88Mbits/sec,3.89Mbits/sec,3.88Mbits/sec,3.89Mbits/sec,3.88Mbits/sec,2.81Mbits/sec,10.05
iperf3_result_20231019180529.txt,13.5Mbits/sec,20.6Mbits/sec,24.0Mbits/sec,27.5Mbits/sec,40.4Mbits/sec,44.6Mbits/sec,48.3Mbits/sec,47.9Mbits/sec,48.3Mbits/sec,47.4Mbits/sec,65.6Mbits/sec,10.04
iperf3_result_20231019183747.txt,1.81Mbits/sec,2.00Mbits/sec,2.04Mbits/sec,4.34Mbits/sec,2.03Mbits/sec,2.09Mbits/sec,1.99Mbits/sec,1.99Mbits/sec,2.06Mbits/sec,1.97Mbits/sec,1.62Mbits/sec,10.06
iperf3_result_20231019181030.txt,3.53Mbits/sec,3.89Mbits/sec,3.88Mbits/sec,4.78Mbits/sec,6.32Mbits/sec,3.89Mbits/sec,3.88Mbits/sec,3.94Mbits/sec,3.88Mbits/sec,3.82Mbits/sec,2.20Mbits/sec,10.05
iperf3_result_20231019180448.txt,32.6Mbits/sec,48.6Mbits/sec,47.9Mbits/sec,47.9Mbits/sec,47.7Mbits/sec,46.7Mbits/sec,48.0Mbits/sec,48.5Mbits/sec,47.2Mbits/sec,47.9Mbits/sec,58.6Mbits/sec,10.05
iperf3_result_20231019180847.txt,3.52Mbits/sec,3.95Mbits/sec,3.85Mbits/sec,3.88Mbits/sec,6.63Mbits/sec,4.39Mbits/sec,3.94Mbits/sec,3.83Mbits/sec,3.85Mbits/sec,3.97Mbits/sec,3.06Mbits/sec,10.04
iperf3_result_20231019184003.txt,1.83Mbits/sec,3.83Mbits/sec,2.34Mbits/sec,2.04Mbits/sec,1.97Mbits/sec,2.04Mbits/sec,2.04Mbits/sec,2.02Mbits/sec,2.02Mbits/sec,2.03Mbits/sec,1.98Mbits/sec,10.05
iperf3_result_20231019181153.txt,1.89Mbits/sec,2.04Mbits/sec,1.98Mbits/sec,2.71Mbits/sec,1.98Mbits/sec,2.04Mbits/sec,2.04Mbits/sec,2.04Mbits/sec,2.04Mbits/sec,2.02Mbits/sec,1.48Mbits/sec,10.05
iperf3_result_20231019181225.txt,1.90Mbits/sec,1.99Mbits/sec,2.00Mbits/sec,2.76Mbits/sec,1.99Mbits/sec,1.99Mbits/sec,2.08Mbits/sec,1.98Mbits/sec,2.04Mbits/sec,1.99Mbits/sec,2.22Mbits/sec,10.06
iperf3_result_20231019180305.txt,28.8Mbits/sec,48.7Mbits/sec,48.0Mbits/sec,47.5Mbits/sec,47.8Mbits/sec,47.7Mbits/sec,48.1Mbits/sec,47.8Mbits/sec,47.2Mbits/sec,48.0Mbits/sec,43.0Mbits/sec,10.06
