file,0.00-1.00,1.00-2.00,2.00-3.00,3.00-4.00,4.00-5.00,5.00-6.00,6.00-7.00,7.00-8.00,8.00-9.00,9.00-10.00,10.00-(11.00),total_time
iperf3_result_20231019174834.txt,34.2Mbits/sec,26.5Mbits/sec,26.2Mbits/sec,24.7Mbits/sec,22.6Mbits/sec,22.5Mbits/sec,41.2Mbits/sec,39.1Mbits/sec,27.7Mbits/sec,29.8Mbits/sec,37.0Mbits/sec,10.42
iperf3_result_20231019174015.txt,34.2Mbits/sec,24.5Mbits/sec,24.4Mbits/sec,23.7Mbits/sec,23.4Mbits/sec,21.7Mbits/sec,21.6Mbits/sec,23.4Mbits/sec,22.3Mbits/sec,25.3Mbits/sec,26.1Mbits/sec,10.08
iperf3_result_20231019175131.txt,46.7Mbits/sec,45.7Mbits/sec,48.0Mbits/sec,48.7Mbits/sec,48.5Mbits/sec,48.2Mbits/sec,46.1Mbits/sec,47.6Mbits/sec,49.4Mbits/sec,49.4Mbits/sec,49.2Mbits/sec,10.08
iperf3_result_20231019175333.txt,95.7Mbits/sec,95.0Mbits/sec,90.3Mbits/sec,87.5Mbits/sec,87.5Mbits/sec,90.5Mbits/sec,91.9Mbits/sec,92.9Mbits/sec,95.8Mbits/sec,95.3Mbits/sec,102Mbits/sec,10.07
iperf3_result_20231019174005.txt,27.8Mbits/sec,26.7Mbits/sec,26.6Mbits/sec,21.9Mbits/sec,23.2Mbits/sec,24.7Mbits/sec,24.5Mbits/sec,24.7Mbits/sec,24.2Mbits/sec,30.5Mbits/sec,32.2Mbits/sec,10.08
iperf3_result_20231019175509.txt,94.1Mbits/sec,94.4Mbits/sec,92.9Mbits/sec,87.2Mbits/sec,93.1Mbits/sec,94.6Mbits/sec,92.0Mbits/sec,95.9Mbits/sec,92.5Mbits/sec,89.9Mbits/sec,71.6Mbits/sec,10.07
iperf3_result_20231019174617.txt,27.9Mbits/sec,22.1Mbits/sec,22.9Mbits/sec,22.6Mbits/sec,23.0Mbits/sec,36.4Mbits/sec,38.1Mbits/sec,39.2Mbits/sec,40.8Mbits/sec,41.8Mbits/sec,45.5Mbits/sec,10.58
iperf3_result_20231019174158.txt,30.7Mbits/sec,19.8Mbits/sec,24.7Mbits/sec,27.4Mbits/sec,24.9Mbits/sec,22.8Mbits/sec,23.4Mbits/sec,23.7Mbits/sec,24.1Mbits/sec,21.2Mbits/sec,10.2Mbits/sec,10.06
iperf3_result_20231019175252.txt,94.1Mbits/sec,93.1Mbits/sec,90.1Mbits/sec,90.8Mbits/sec,91.9Mbits/sec,89.0Mbits/sec,92.3Mbits/sec,90.1Mbits/sec,77.4Mbits/sec,88.9Mbits/sec,90.8Mbits/sec,10.07
iperf3_result_20231019175640.txt,90.9Mbits/sec,91.9Mbits/sec,92.7Mbits/sec,83.3Mbits/sec,60.2Mbits/sec,61.5Mbits/sec,63.4Mbits/sec,60.3Mbits/sec,68.2Mbits/sec,61.8Mbits/sec,79.9Mbits/sec,10.06
iperf3_result_20231019174628.txt,33.5Mbits/sec,25.3Mbits/sec,20.9Mbits/sec,23.6Mbits/sec,24.6Mbits/sec,38.8Mbits/sec,47.9Mbits/sec,43.9Mbits/sec,42.0Mbits/sec,43.3Mbits/sec,43.2Mbits/sec,10.55
iperf3_result_20231019175734.txt,92.0Mbits/sec,88.4Mbits/sec,81.9Mbits/sec,90.4Mbits/sec,92.0Mbits/sec,91.2Mbits/sec,91.2Mbits/sec,89.8Mbits/sec,90.8Mbits/sec,93.7Mbits/sec,97.7Mbits/sec,10.07
iperf3_result_20231019174402.txt,38.9Mbits/sec,29.2Mbits/sec,30.0Mbits/sec,25.1Mbits/sec,24.0Mbits/sec,25.7Mbits/sec,24.3Mbits/sec,26.7Mbits/sec,23.7Mbits/sec,26.1Mbits/sec,21.6Mbits/sec,10.07
